Date,Open,High,Low,Close,Shares Traded,Turnover (â‚¹ Cr),Prev Close,Prev High,Prev Low,Rolling_Mean_7,Rolling_Std_7,Daily Return,Volatility,7-day MA,30-day MA
2023-12-14,-0.3306599878762547,-0.3190778564094215,-0.2881960560940197,-0.28260879825039836,0.2480531954572225,0.26937109706412643,-0.42837798519893217,-0.466197996017129,-0.4659329653820064,-0.3787747248263753,-0.78574306628178,1.3591051144046813,-0.7533545106060242,-0.4166689584143486,-1.099970825266533
2023-12-15,-0.22195502068864478,-0.14790225027928564,-0.18816910993674782,-0.1145126781550154,1.863772997318454,1.8565627045684505,-0.27080466273721576,-0.30728448962933663,-0.2760067057032868,-0.33267880925623317,0.3972244210787582,1.4412173278216263,-0.6849553182176707,-0.3700942074561548,-1.0450824366475582
2023-12-18,-0.13148522732465592,-0.15368109981104222,-0.10729559829389262,-0.13782953365282352,-0.537251097565829,-0.5439384130447981,-0.10241296510356272,-0.13588448695580585,-0.17582753249678837,-0.2867116904441157,0.7234486759865274,-0.327497964306305,-0.6577312116476688,-0.32364959117160896,-0.9933915789744282
2023-12-19,-0.10517623074747805,-0.1401464259077176,-0.12445906558603179,-0.11669096333968083,-0.5364995681609724,-0.5316791727118291,-0.12577082058842784,-0.14167091206383198,-0.09483094265839755,-0.24374686847421886,0.9240378984078419,0.07901361862985821,-0.6881461942841844,-0.28023845900381145,-0.9451663865377632
2023-12-20,-0.06474571908803729,-0.08664644524266539,-0.2801740007292165,-0.302581525788652,0.5212052255811905,0.12440351925543648,-0.10459508055017691,-0.128118495363455,-0.11202053035189605,-0.2301521486013803,0.7746423210945796,-1.8131407652118523,-0.42964178250454915,-0.26650251983018997,-0.9039788333236165
2023-12-21,-0.3775986760518712,-0.2719650252268393,-0.34892114961132054,-0.23821473258549353,-0.2788941429023326,-0.3278195921479011,-0.29081251000122477,-0.07454838081072834,-0.2679724418900221,-0.19918319019781652,0.30511504884059587,0.48214989000394404,-0.42712344869396784,-0.2352118619217718,-0.8611824743657525
2023-12-22,-0.21679759778903626,-0.20982718526168734,-0.18994142449408746,-0.18032143479027649,-0.21253433832333496,-0.17307125487160854,-0.22633253525484848,-0.2601098975644306,-0.33682421433626664,-0.16160562572735018,-0.44774912147498463,0.4194990751617567,-0.4522527838612559,-0.19724394903447295,-0.815018490462704
2023-12-26,-0.1742181599214225,-0.15711799453255929,-0.12962054306881257,-0.1239007805001873,-0.8171270811157874,-0.8640709954337373,-0.16833743880755703,-0.1978906002186539,-0.17760254426948577,-0.13863094885632746,-0.5651844291081999,0.40361686097047006,-0.4538759630307152,-0.17403061569727904,-0.7673921706487011
2023-12-27,-0.0928966524150736,-0.03630962432131197,-0.02617334074825188,0.007041771163820293,-0.473549460934085,-0.5943079201928114,-0.1118175753382602,-0.14511231225965673,-0.11718986288291174,-0.12103464694969923,-0.08769579772372632,1.082753521940066,-0.4199155073583031,-0.1562515268355048,-0.7170915951784771
2023-12-28,0.040551665112330854,0.04015367948308876,0.08713041797015149,0.08309767218890804,0.7917521601144855,0.490185986969086,0.019355223621483217,-0.02414557263292173,-0.01358522836067972,-0.08905307955201461,0.5599242964072835,0.5740686428391982,-0.4687692362551214,-0.12393774114806592,-0.6619256226022505
2023-12-29,0.05445828757377979,0.02120513601843339,0.08644636673749463,0.05407432310874205,-0.34029574573950516,-0.5364558648182167,0.0955448601306687,0.0524179680069614,0.09989096286234951,-0.0643329845463874,0.8535686495296192,-0.3757143751257099,-0.5008340316301719,-0.09896085861282168,-0.6133555173336037
2024-01-01,0.048379896299238695,0.06016674786148656,0.08890273252749113,0.060517138443662716,-1.4238638562970705,-1.39828870371126,0.06647047685608704,0.033444584626432704,0.0992058705992037,-0.01177058346992143,0.48727707447473073,-0.05634166624361036,-0.49548686731194813,-0.04585244955701369,-0.5666576272659732
2024-01-02,0.06286979873147505,0.012263126742978022,0.011045264955901036,0.013822067301998262,-0.4071176884973601,-0.38986223688038474,0.07292462113479976,0.07245727180212427,0.10166597463504691,0.024714429191097554,-0.05389557191661211,-0.5354967170230291,-0.4772776191858681,-0.008988437694448901,-0.5209684891110743
2024-01-03,0.007458201506499975,-0.03554924938292295,-0.02334385610407707,-0.07726706950457103,0.03975349072291821,0.2454387191466874,0.02614744212431855,0.024490853143486552,0.023690018865986144,0.03963264678432245,-0.4904578830810233,-0.9386683676449218,-0.4144333801568353,0.006084747435963112,-0.4778933649876297
2024-01-04,-0.02649483258259788,-0.030287454809270014,0.01657986129285789,0.009404136786623645,0.29218385616109827,0.11308276802207297,-0.06510186436852997,-0.023384200908181448,-0.01075143763584603,0.05892995415037504,-0.9234414439199964,0.6751788892618112,-0.405777929046548,0.02558251147039263,-0.4335933278273052
2024-01-05,0.0348723601335938,0.008613327038710705,0.056783417830426015,0.041434133023086836,0.015382547816384281,-0.277681989642261,0.021721743190343656,-0.018115508572977813,0.02923303808599003,0.06390861503814145,-0.9229383310900159,0.1754522792881483,-0.40763289280690546,0.030612889717250066,-0.38873221671083513
2024-01-08,0.06056737779414922,0.017342431331418034,-0.027976748543439154,-0.0799362358576087,-0.7060598350622533,-0.7680833086738389,0.05380806046165882,0.0208362688647332,0.06949777882456838,0.04030771944706967,-0.8061504666226477,-1.2103871381889375,-0.29846981305931936,0.006766832621976904,-0.3483112677020268
2024-01-09,0.002853359631848307,-0.0066854167216751385,-0.012461222857249129,-0.06039302934168358,-0.7327891941357102,-0.5040381322714331,-0.06777572414113864,0.02957681626475296,-0.01539138069079243,0.023737350337118573,-0.8171604405199505,0.06362715556427093,-0.3051719632960205,-0.009975666253155843,-0.30696543257183034
2024-01-10,-0.07346421970404489,-0.0569309926504232,-0.055494264038989806,-0.015078561486073548,-0.8400706306205846,-0.7845684675875584,-0.048198153162377584,0.005517469762960072,0.00014775745966990703,0.012794067172573018,-0.9936234802871483,0.29786021150473735,-0.30799901252572115,-0.021032626110654384,-0.2661192485646838
2024-01-11,0.02397423436358485,-0.005438401822717581,0.03473831219613696,0.002409080137282546,-0.8821250288227738,-0.5550952004489836,-0.002804005068763375,-0.04479397380787904,-0.04295077400373987,0.01114191565584682,-1.0172972683903712,0.04411644348011872,-0.3552439390800639,-0.02270193985537512,-0.22948761587440866
2024-01-12,0.07650013068044444,0.11728611323327096,0.11023269369127571,0.1541834013841985,-0.12014617088900156,0.08566638520397622,0.014714386544885464,0.00676611939153369,0.04741912361679422,0.04464683781223297,-0.48156752439311074,1.2600238025877037,-0.29373094769890756,0.011151024903136584,-0.1878760088702527
2024-01-15,0.24816863576745996,0.23122069400148193,0.26470389932053495,0.2786831377132854,0.3512225761165109,-0.008757756974920112,0.1667555853391316,0.1296515157646151,0.12302839702225997,0.08362784281841218,0.45002141420385416,1.0002843525292369,-0.2728330806689084,0.05053695699293935,-0.1446544149140452
2024-01-16,0.26496095913702217,0.23645207357759976,0.2685905540515449,0.23870700256375296,-0.14094785649308414,-0.4695966693689376,0.29147424002016226,0.24373545499969837,0.27773468626375336,0.11218519295966028,0.7965724654729575,-0.46911456174804367,-0.5234366017060039,0.07939095532237243,-0.11286809878818299
2024-01-17,-0.0010454064886892122,0.07059909201618486,0.007811568219700281,-0.043764429762982233,1.3748262910374212,1.6227539076705035,0.2514278114717676,0.24897369246591286,0.28162725594072335,0.11742144736347604,0.6917291840324741,-2.6278447370477163,-0.14542791198631833,0.08468160291652568,-0.09593311497931718
2024-01-18,-0.1441331930070316,-0.11925132260078587,-0.15692040589942757,-0.11107650997639193,0.7385640859651159,0.9148468692753341,-0.03154031411922243,0.08290329186556182,0.020451400894746667,0.11008447342360786,0.8607938865212713,-0.7261751366399727,-0.1243346866986075,0.07726841392115491,-0.08354105840271468
2024-01-19,-0.020723430766366895,-0.03944236906747564,0.023078348003107027,-0.012808236082339153,0.3281624750090048,0.4356739019711746,-0.09897075482158349,-0.10719600036759072,-0.14453127229394977,0.1104131272199477,0.8568743973838147,0.7831356009441254,-0.09917292566283693,0.07760048170908508,-0.06650212826092351
2024-01-20,0.03511795170024278,-0.009209861517127585,0.002432438071981565,-0.04385646998205342,-1.3489998344182184,-1.4224421157409612,-0.0005296875610260607,-0.027282424138852575,0.035741414585884285,0.10371569580268489,0.9389485603784324,-0.3959614944768538,-0.09421453625076569,0.07083347867941434,-0.052270930316502685
2024-01-23,0.04159542927058568,0.009008722006673882,-0.21472273505900843,-0.24818575631810885,1.3166169065818276,1.7387279699174554,-0.0316325161803478,0.0029897156368214523,0.015064084461819314,0.04546847230307919,1.5341969225139729,-1.971360629309255,0.08917070368007697,0.01198119437295859,-0.046560969255468314
2024-01-24,-0.28470366596723196,-0.1539548347888627,-0.24917404259467954,-0.11616940209828115,0.9250113984668307,1.0960042535794137,-0.2363210918766658,0.021232182161599035,-0.20242156852984772,-0.01169064065459491,0.8160247470474699,1.1040825964189342,0.13311482611795666,-0.04577167631130033,-0.033625556847652074
2024-01-25,-0.11932844477557596,-0.16815863863796882,-0.18086219904244905,-0.17835791011677865,1.024005781542912,0.9483335372830581,-0.10407260220380359,-0.14194500588473893,-0.23692530614650822,-0.07206523129536112,-0.35881368222015775,-0.6827220177006326,0.15347690286263896,-0.10677342643421063,-0.02355575584531496
2024-01-29,-0.13252899148291072,0.016916621365919735,-0.06734078765911003,0.0578786521636458,0.6399722076447041,0.44357134209700205,-0.16637046150357018,-0.1561674297028865,-0.1685095015040848,-0.05735131200796714,-0.005036517694422672,2.0544408325543513,0.26154758682238727,-0.0919066618206181,-0.010446705813172405
2024-01-30,0.07785088429700937,0.04720995891133802,-0.022442152206482303,-0.07435246256734503,0.6254696927390164,0.29862007008347935,0.07028149538256324,0.029150448098897958,-0.05481532637914617,-0.05203511478882486,-0.007311391121821466,-1.3069831598243902,0.2324325447486293,-0.08653524098075148,-0.008900504110879665
2024-01-31,-0.0992820331479248,0.0035948524453431434,-0.0553698910875993,0.050576794784070386,0.9539468235165025,1.084156281635654,-0.06218213243292183,0.05948349761255032,-0.009848361470788542,-0.04285945609647614,0.174191234385089,1.0234879712043634,0.28305626621995505,-0.07726426733400306,-0.0016467037642104731
2024-02-01,0.08085938098844936,0.05931512793049218,0.07515952139864075,0.03324255352583145,0.2307295609161176,0.4006082894647912,0.06296679853335682,0.015811215481447344,-0.042826211774078644,-0.031698550823541095,0.3101166568342392,-0.2708762398895159,0.284197473954722,-0.06598742475206196,0.004125861338248517
2024-02-02,0.1005681042119576,0.23806406844698316,0.16644926772060267,0.12917914187010163,1.2524537897312957,0.7950047100637939,0.0456020770215821,0.07160453547041648,0.08790184825728198,0.022929039648828663,0.1268917718600885,0.7523385341988428,0.1673926518522654,-0.01079237351535705,0.020749006148327948
2024-02-05,0.16706202088192723,0.13921532645640997,0.1175706978234221,0.0788024619656276,1.2344290292334645,0.3793917323201476,0.14170735873365123,0.2505878005223609,0.17933052482995235,0.051153294726221175,0.024974702594571907,-0.5663667462126909,0.17175989972737835,0.017725069623608636,0.032954431808998444
2024-02-06,0.10821214172387982,0.13136825709223657,0.12416246424721411,0.17556741228153178,0.5868333322278448,0.29812364920839834,0.09124209727819355,0.15160947630612434,0.13037756857237884,0.10238775681477826,-0.44743883018314606,0.7568412504425953,0.19007214383269835,0.069491745320082,0.04665644842215048
2024-02-07,0.2431954065428348,0.1933540220697085,0.20040308345070723,0.17624237388804637,0.35789652457723,0.04247958082697497,0.18817719754038423,0.143752120106806,0.136979366744519,0.11952216689952622,-0.2590954042809978,-0.10842862541350105,0.1826838278156992,0.08680414431774093,0.05821220950202137
2024-02-08,0.22146055289448027,0.1676533491521595,0.07923273555673875,0.045821383465438466,1.6998207464973576,1.0383342795841823,0.18885334598862943,0.20581914310763239,0.21333601352796344,0.13691861176784154,-0.7617294798159088,-1.2803128462296225,0.19117389005869567,0.10438130006523517,0.059705256829526335
2024-02-09,0.04791941211177352,0.04197857933522242,0.05721872316029959,0.0854293577386884,0.3853190584843214,0.1409847011851389,0.058203025375259336,0.18008477881141088,0.09198126127874606,0.14196389166837817,-0.8197973144486395,0.24306351664232906,0.17574633358176694,0.10947898935018519,0.059795028662506744
2024-02-12,0.0932310561583455,0.05855475299210316,0.022922881813866626,-0.016704605356316325,-0.18726082247433215,-0.5162312435462253,0.09788064567915476,0.05424526014633807,0.06993374662838947,0.13473350814894683,-0.6042092197873764,-1.0336546499339048,0.21055953068328007,0.10217349801576707,0.057069981048148186
2024-02-13,0.009422934039685133,0.019076086190944124,0.0033963284452715875,0.061345500415294484,0.5388083170779517,0.025074050363835806,-0.004432908148629863,0.0708431637456762,0.035585711798805486,0.12491386566647474,-0.6152933207125881,0.5933871256574713,0.23323199571108025,0.09225185100077912,0.05710187367302497
2024-02-14,-0.04347134962714569,0.08236969606244607,-0.004781193108772052,0.1207421217886579,0.47704435431638365,0.2640789606549635,0.07375443968491908,0.03131274379715991,0.016029441741707416,0.1309850783636885,-0.5969439697986563,0.42106420175187714,0.23636808642496707,0.09838613027237061,0.06121838469861333
2024-02-15,0.158159326590934,0.13285859197147729,0.15976422158326553,0.16412374504379082,0.3498406004936465,-0.005447680556042943,0.13325550313057505,0.09468932616454048,0.007839475141363942,0.12932848557944426,-0.6358117289885166,0.27493756344390435,0.20654493511051633,0.09671232912511037,0.07051213182898554
2024-02-16,0.22799942835648432,0.20269142631312706,0.2680619690081285,0.24386125483169038,-0.011571382094005364,-0.011170620164574043,0.17671340794057452,0.14524440868729516,0.172635304985564,0.13911703918929028,-0.33165025150679944,0.598964057227077,0.20189714413476084,0.1066025643223218,0.07953892587706672
2024-02-19,0.2790517752734567,0.27447082049705096,0.30046112284582677,0.2939004539329071,-0.8283904586000206,-0.746816022388676,0.25659112689473873,0.21516878788744437,0.28109786646465634,0.17502912834047638,0.06963152658310144,0.33060800488615083,0.20596487362313118,0.1428877012572814,0.08925908921410358
2024-02-20,0.27644236487782076,0.292081104070139,0.3158833688184739,0.3397364830299146,-0.11063021487742394,-0.24889048476509065,0.3067183141260738,0.2870422787029269,0.3135463272918772,0.21184279479783294,0.4503185195039775,0.2917203086219261,0.14440317932815935,0.18008378090777408,0.10541683794267037
2024-02-21,0.3683243097500357,0.31264164240417996,0.2860960469600148,0.2526664357894144,0.5273163772394837,0.01101211378741708,0.3526349405660591,0.30467564784791007,0.3289920437700936,0.2508371236065662,-0.07735435743130699,-0.8834500728828907,0.17991873226802485,0.21948317520519534,0.11746988772893327
2024-02-22,0.2656056369994729,0.3145273722513839,0.20979324128082644,0.3523153129695216,0.33224008523490345,0.3955163519851772,0.2654117907423119,0.32526313928488904,0.29915938976579703,0.29295810474802675,-0.3133753221820892,0.7712814807562414,0.20322451107640027,0.26204170089047335,0.13161485746536059
2024-02-23,0.39358954216895875,0.34190087003338876,0.40309990098233783,0.34940070603229556,-0.7567481613683931,-0.4531939453085618,0.36523588891973635,0.32715134116224404,0.222740461867522,0.3260588715602691,-0.612746403318542,-0.1401800505664808,0.20396148303944073,0.2954863120178856,0.14497432366318355
2024-02-26,0.31942088904123633,0.2838994697330749,0.3341040061974505,0.29377773364081294,-0.9254796117242758,-0.7944153561133378,0.3623161569841282,0.35456072325289417,0.41634130732129987,0.3448276680916689,-1.0604055785748208,-0.6053666308259502,0.14178546131603947,0.314450075150105,0.1503488215588652
2024-02-27,0.27091655462823877,0.2936930989395246,0.3406335861455473,0.34059552507456936,-0.5138034301763407,-0.4528587706301313,0.3065953780445741,0.2964832880897064,0.34724041041573067,0.3588309845761738,-1.1900208523635485,0.3004240928260255,0.09413024214950357,0.32859885535736993,0.15273249996621852
2024-02-28,0.34698854239748295,0.3003235684022778,0.23504095041346634,0.18891324404672458,-0.9701757937412873,-0.8189157192290899,0.3534954931365528,0.3062897559043603,0.3537799274730402,0.34363296712930724,-0.7534489755428164,-1.454009641631941,0.17193268956232727,0.3132429638669623,0.1508153988487094
2024-02-29,0.17574982255210428,0.19776419671236486,0.20071401582918802,0.20833373027055552,0.4867280716115614,0.9580825910378363,0.20154649640343203,0.31292891734409645,0.24802659448911807,0.3246110183493738,-0.6371112994763368,0.05897646432490186,-0.141539714910785,0.29402341878998434,0.1605213876858013
2024-03-01,0.24519083802185054,0.3758440072830744,0.3170649118567018,0.4267451701243666,0.40645000213438043,0.002413524469413831,0.22100113130069335,0.210235099111126,0.21364741910212104,0.34981077024695556,-0.3377189678132351,1.833300984204849,-0.0012609496101152477,0.3194849407995042,0.1812279696882659
2024-03-02,0.4653943764676942,0.4161438790176927,0.5156263287545392,0.45107446803194884,-2.51951937908996,-2.5093764569128356,0.4397966223490553,0.3885483570452999,0.33017538495189336,0.3641072103876517,-0.05988384913178244,0.0990456992636895,-0.028273707239137635,0.33392988957437875,0.19908783961851734
2024-03-04,0.463276149205354,0.42913108296537855,0.5101850121311252,0.4677644277566939,-0.0820032433616763,-0.5297677711672667,0.4641687005062905,0.42890105845653476,0.5290389846089352,0.3812416204723974,0.19845106139177315,0.03174515347209663,-0.037404386080094686,0.3512422885720354,0.21878566970825816
2024-03-05,0.44347532914435184,0.41453188414830927,0.45474576904800024,0.43751387575559064,-0.10648120208343498,-0.041168242501629766,0.4808880075901921,0.4419052875151001,0.5235893870611772,0.40204895879459973,0.25755018896098736,-0.37914216056735817,-0.2415203459394749,0.3722657694699215,0.24518567585515685
2024-03-06,0.4166137515422171,0.4633783701904197,0.4268862279361189,0.5097654477257725,0.04280645324587379,0.12765471363621123,0.4505842635006176,0.42728695040008674,0.46806577318887876,0.42653810788928564,0.47655404253195566,0.5191025601589087,-0.28779833222051365,0.39700930707310694,0.26928468817771145
2024-03-07,0.5257792029172922,0.48068450378815436,0.5547727152052722,0.5217306762049108,0.6692825031271324,0.3567919002188463,0.5229628814833246,0.4761974699974019,0.44016383374435614,0.4747169779254082,0.023817808815887603,-0.010090620107233675,-0.31999890061347913,0.44568864982236023,0.2962386810307794
2024-03-11,0.5332697457000594,0.48126238874132826,0.4784388162882362,0.4230022012155088,-0.27565722030421014,-0.21718024255304802,0.5349491494295054,0.4935262904524912,0.5682449463953771,0.5057925267494066,-1.1594236394188133,-0.9749177158209491,-0.4933303909927955,0.47708700539172877,0.31029624135087647
2024-03-12,0.42088090501272807,0.4362177773911629,0.44656824749395435,0.42487368566993766,-0.07823404033448565,0.014611165131752011,0.43604707186332786,0.494104932963292,0.49179487793968685,0.5055216094308009,-1.1542055053500293,-0.09803430490438432,-0.6012987965766482,0.47681327383681216,0.3295168632758124
2024-03-13,0.4808973441123548,0.4326896376770383,0.22869792989245988,0.2174763920315391,1.7208746439499991,0.9502114213597779,0.4379218471061916,0.4490012719896782,0.459875806588533,0.471705798548147,-0.03978731004801349,-1.9347809159041038,-0.4406644006445081,0.4426461909005283,0.3359426365840553
2024-03-14,0.2048217242540709,0.2853898046123156,0.23606702726245388,0.3088723295683427,1.103696635558755,0.7001049821925301,0.23015986937239136,0.44546850718688374,0.24167392077630487,0.44870447407201847,0.09391663729144753,0.7000419551607655,-0.41104781331991536,0.41940593314809965,0.34655461220927725
2024-03-15,0.25535218909191476,0.2344750987377883,0.244897506811309,0.23321526949255822,3.2788384421786416,2.7757040723305253,0.3217165160689881,0.2979755766701956,0.24905423288383904,0.41913007366912924,0.39116020859603756,-0.7841701564531737,-0.4181032174757681,0.3895243196371041,0.35056008965196905
2024-03-18,0.20945726507455315,0.23617833859977924,0.2354762557433399,0.2530652767387199,0.4511027309856845,-0.5982702284183643,0.24592642182467397,0.24699412598158813,0.25789815118991527,0.38196998834536533,0.2451668341670458,0.06223123000476195,-0.4314635370123971,0.3519782225885278,0.3572693529590981
2024-03-19,0.1826570853640818,0.14773152576636706,0.15870705149643036,0.10687472878206764,0.3383779167106569,0.06085440022503452,0.26581133300718546,0.2486995986450059,0.24846256229293914,0.32191516896590067,0.20603233623812228,-1.413860798036128,-0.3730576707977363,0.29129956544846636,0.354624627511096
2024-03-20,0.11969354746467842,0.11889810810265658,0.10715446314431534,0.12015920040121225,0.044216304134775265,-0.061597592090716705,0.11936372592115616,0.1601368396232155,0.1715765260334277,0.27807541729494367,0.10670222253848202,0.004904463902253199,-0.3720389116728849,0.2470044149803751,0.3524653786861937
2024-03-21,0.2093344692912309,0.21017351570687462,0.25086740847813943,0.22622021284321714,0.42192002415445246,0.14843463782138638,0.13267155674345296,0.13126562382106535,0.11994548183809929,0.24931821011538494,-0.568193448351298,0.83759872621147,-0.4032405475568752,0.21794848353666432,0.35941088365906854
2024-03-22,0.17390788580224362,0.2708514357903188,0.21479925257436683,0.27825361669095694,0.750751832477496,0.8518295003428749,0.23891906517921577,0.22266068565888827,0.26387713821374026,0.2581163610686979,-0.48398567867587244,0.3489498106928741,-0.39892389411966234,0.2268380279675503,0.36683477800507464
2024-03-26,0.18354735479318154,0.20545919108886268,0.2547540632091494,0.22177160225481954,0.19238727148777654,0.34081403271031896,0.2910439637349143,0.2834181492931627,0.22775409161145888,0.24550760258487211,-0.6813477386211242,-0.6155639045355368,-0.43682775840635474,0.2140982921577125,0.37601631034422134
2024-03-27,0.2486598189007557,0.2786985051544922,0.3202364221172051,0.2947594959775641,0.9405448348637284,0.834394981799439,0.2344626322248665,0.21794018096549855,0.26776970789071025,0.25441678522613775,-0.5376327128491744,0.5357858009754011,-0.4409409793836416,0.22310002165208836,0.385002943309123
2024-03-28,0.31598260710816173,0.4748144092637902,0.3891079439507019,0.41947399281781417,0.9246606501476029,1.4527324755878963,0.30757886669656975,0.2912755054924811,0.33335172180829997,0.27850622024419786,0.07268988847215682,0.9906436768209876,-0.3918846804049297,0.24743969302671384,0.396504368805872
2024-04-01,0.49489606341129544,0.4833001935762122,0.5533735195021086,0.5023715501271259,-0.5931489200250727,-0.7427413853519736,0.4325126595202233,0.4876485007374953,0.40232805648420794,0.33575859981975475,0.45899646332719846,0.6134130871262812,-0.3739384577117052,0.30528679916430695,0.4095271906300133
2024-04-02,0.49722918329445187,0.4636216901707029,0.5287476751264303,0.4970332174210483,-0.1679105689821259,-0.15208750824684766,0.5155559825729928,0.4961454091855973,0.566843621311668,0.39031513001183404,0.34060904742067005,-0.16105339420590728,-0.39521926001486335,0.3604100519603775,0.4192745217586137
2024-04-03,0.4523473244895145,0.47791673901241655,0.5028470079989789,0.48558955018330957,0.018572495772371765,0.10630046311015834,0.5102082630277733,0.4764411089493175,0.5421802998383871,0.427861605609672,0.2677088967443027,-0.21437708319419177,-0.40181526107462945,0.3983465530298975,0.42665471139646105
2024-04-04,0.5790725728799271,0.5374693041870459,0.47629338287671824,0.5346776670208003,0.8650118529352028,1.0042316148701542,0.49874447342796585,0.4907548973744348,0.5162402155110583,0.4649817195257784,0.2843162324883023,0.3144818193740463,-0.40087098715621505,0.43585226345562283,0.4341601091171448
2024-04-05,0.5141750013931713,0.4879536881991517,0.5532802397885634,0.5340947456333547,-0.6060517949965001,-0.43681477406342684,0.5479189060276819,0.5503855308560945,0.48964617947799893,0.5101938228598221,-0.3314871492097584,-0.11953811301154085,-0.44187213604543824,0.48153402130844153,0.444995333116499
